,unique_id,ds,volume,trade_count,y,SMA_20_normalized,SMA_50_normalized,EMA_20_normalized,BBL_20_2.0_normalized,BBM_20_2.0_normalized,BBU_20_2.0_normalized,RSI_normalized,MACD_normalized,MACD_signal_normalized,MACD_hist_normalized
0,BTC/USD,2023-01-03 01:00:00+00:00,75.439939,1616.0,0.005853602534398126,0.005983172595067246,0.0,0.005312435640817754,0.005958294581517884,0.005983172595067246,0.005985792750733652,0.5014445075015711,0.3860341708098235,0.3959380425516196,0.35226702231557877
1,BTC/USD,2023-01-03 02:00:00+00:00,49.447123,1125.0,0.005749137584795323,0.0060440503745849755,0.00011113791940094192,0.005245353319826255,0.006306295517142726,0.0060440503745849755,0.005770089814256804,0.4951672579363259,0.38371051492232405,0.39390331452819044,0.3507118018633649
2,BTC/USD,2023-01-03 03:00:00+00:00,55.743592,1291.0,0.006317098897823486,0.005985964488469827,0.00021878769644411816,0.005239806628464084,0.006209829482875377,0.005985964488469827,0.0057499709198173005,0.5311162818609825,0.38255178628410114,0.3920146186271661,0.35227435968118254
3,BTC/USD,2023-01-03 04:00:00+00:00,49.398836,912.0,0.006141683351050258,0.005900684835446687,0.00032809013632338174,0.005217756025261588,0.006103767954969865,0.005900684835446687,0.005686322855835405,0.5192711811229564,0.3813008898389717,0.39022199479576886,0.3533023401076667
4,BTC/USD,2023-01-03 05:00:00+00:00,80.777168,1302.0,0.007544651189572351,0.005912922030555276,0.0004688224207601603,0.005334028206563315,0.006104427625111321,0.005912922030555276,0.005709419492347075,0.6021239400235104,0.38215365544681185,0.3889799148427811,0.3591932127944056
5,BTC/USD,2023-01-03 06:00:00+00:00,165.219987,2429.0,0.007669438672033025,0.005914408623146278,0.0006213792884099897,0.00545134322657769,0.0061036940271894085,0.005914408623146278,0.005713005722611538,0.6088181224624676,0.3828943853725599,0.38815304267096334,0.36363597616593235
6,BTC/USD,2023-01-03 07:00:00+00:00,60.034626,1099.0,0.007767485979680697,0.005904564479525541,0.0007696655582883999,0.005567005400234536,0.006113838794977438,0.005904564479525541,0.005684187439228939,0.6143410057968599,0.3835022756453489,0.38762842492653443,0.3668701277396366
7,BTC/USD,2023-01-03 08:00:00+00:00,82.053821,1473.0,0.007286519368710916,0.00589385013536397,0.0009007231837327669,0.005624952139251587,0.006112696273795231,0.00589385013536397,0.005664506862135451,0.5752473683734389,0.38320619410261264,0.3871420613972007,0.36727945153687425
8,BTC/USD,2023-01-03 09:00:00+00:00,63.252364,1140.0,0.008104055646660295,0.005971225466805732,0.0010592398753273276,0.0057567597379513035,0.006137402005489649,0.005971225466805732,0.005790852183883569,0.6240239508433391,0.38398356450501236,0.3869280127812202,0.3701932474179565
9,BTC/USD,2023-01-03 10:00:00+00:00,34.55355,738.0,0.007597418467869993,0.006018107520954935,0.0012150655053125062,0.005826821730069558,0.0061833753701132955,0.006018107520954935,0.005837670800909846,0.5827686730301489,0.3837796255654915,0.386710852507771,0.37015995238242516
10,BTC/USD,2023-01-03 11:00:00+00:00,47.349082,850.0,0.007361035322523022,0.005992364088282061,0.001346986025512075,0.00586725926636668,0.006187589309266139,0.005992364088282061,0.005783709996633792,0.5638335264647765,0.38317929528030936,0.3864019465950642,0.36917826517887165
11,BTC/USD,2023-01-03 12:00:00+00:00,41.64679,887.0,0.007093633574393007,0.00599133072513955,0.0014663360704221641,0.0058778819377543826,0.006186500338152797,0.00599133072513955,0.005782750571833157,0.5421966167311857,0.38223276293651226,0.3859416890900927,0.36755878851963925
12,BTC/USD,2023-01-03 13:00:00+00:00,90.579252,1528.0,0.007576739399348005,0.006007628856106284,0.0015903515971441816,0.0059344006250501525,0.006191430804201033,0.006007628856106284,0.005809625894032281,0.5763321567734696,0.38205360694929436,0.3855331421374631,0.368112096425428
13,BTC/USD,2023-01-03 14:00:00+00:00,378.296779594,5404.0,0.005274232080116427,0.005894176460566798,0.0016631492012787624,0.005761972064001403,0.005894243443778218,0.005894176460566798,0.005874647766823641,0.41967416755552334,0.37866277735248527,0.3844427839988056,0.36081665086550496
